,player,scrape_name,player_image_link
1722,Andre Ingram,ingraan01,https://www.basketball-reference.com/req/202106291/images/headshots/ingraan01.jpg
1723,Devin Robinson,robinde01,https://www.basketball-reference.com/req/202106291/images/headshots/robinde01.jpg
1724,Aaron Jackson,jacksaa01,https://www.basketball-reference.com/req/202106291/images/headshots/jacksaa01.jpg
1725,Landry Shamet,shamela01,https://www.basketball-reference.com/req/202106291/images/headshots/shamela01.jpg
1726,Brad Wanamaker,wanambr01,https://www.basketball-reference.com/req/202106291/images/headshots/wanambr01.jpg
1727,Hamidou Diallo,diallha01,https://www.basketball-reference.com/req/202106291/images/headshots/diallha01.jpg
1728,Donte DiVincenzo,divindo01,https://www.basketball-reference.com/req/202106291/images/headshots/divindo01.jpg
1729,Miles Bridges,bridgmi01,https://www.basketball-reference.com/req/202106291/images/headshots/bridgmi01.jpg
1730,Rodions Kurucs,kurucro01,https://www.basketball-reference.com/req/202106291/images/headshots/kurucro01.jpg
1731,Zach Lofton,loftoza01,https://www.basketball-reference.com/req/202106291/images/headshots/loftoza01.jpg
1732,Bruce Brown,brownbr01,https://www.basketball-reference.com/req/202106291/images/headshots/brownbr01.jpg
1733,Aaron Holiday,holidaa01,https://www.basketball-reference.com/req/202106291/images/headshots/holidaa01.jpg
1734,Shai Gilgeous-Alexander,gilgesh01,https://www.basketball-reference.com/req/202106291/images/headshots/gilgesh01.jpg
1735,Trae Young,youngtr01,https://www.basketball-reference.com/req/202106291/images/headshots/youngtr01.jpg
1736,Omari Spellman,spellom01,https://www.basketball-reference.com/req/202106291/images/headshots/spellom01.jpg
1737,Jaylen Adams,adamsja01,https://www.basketball-reference.com/req/202106291/images/headshots/adamsja01.jpg
1738,Kevin Huerter,huertke01,https://www.basketball-reference.com/req/202106291/images/headshots/huertke01.jpg
1739,Kevin Knox,knoxke01,https://www.basketball-reference.com/req/202106291/images/headshots/knoxke01.jpg
1740,Mitchell Robinson,robinmi01,https://www.basketball-reference.com/req/202106291/images/headshots/robinmi01.jpg
1741,Allonzo Trier,trieral01,https://www.basketball-reference.com/req/202106291/images/headshots/trieral01.jpg
1742,Mo Bamba,bambamo01,https://www.basketball-reference.com/req/202106291/images/headshots/bambamo01.jpg
1743,Luka Dončić,dončilu01,https://www.basketball-reference.com/req/202106291/images/headshots/dončilu01.jpg
1744,Ryan Broekhoff,broekry01,https://www.basketball-reference.com/req/202106291/images/headshots/broekry01.jpg
1745,Jalen Brunson,brunsja01,https://www.basketball-reference.com/req/202106291/images/headshots/brunsja01.jpg
1746,Deandre Ayton,aytonde01,https://www.basketball-reference.com/req/202106291/images/headshots/aytonde01.jpg
1747,Elie Okobo,okoboel01,https://www.basketball-reference.com/req/202106291/images/headshots/okoboel01.jpg
1748,Marvin Bagley,baglema01,https://www.basketball-reference.com/req/202106291/images/headshots/baglema01.jpg
1749,Harry Giles,gilesha01,https://www.basketball-reference.com/req/202106291/images/headshots/gilesha01.jpg
